Epoch,Loss
146,0.05646662158501703
147,0.056294031657798345
148,0.0554555909664825
149,0.05519275939048723
150,0.05423126187781955
151,0.05405599918476371
152,0.05314452855219675
153,0.05286082010283027
154,0.05199223995035471
155,0.051843078893631
156,0.05085803828267164
157,0.05076959815829299
158,0.049872782514538874
159,0.04965660452496174
160,0.04885594707069009
161,0.04864109121263027
162,0.047931221725289214
163,0.04759443845859794
164,0.046958544443166536
165,0.04666776708218941
166,0.04590907831524694
167,0.045749338127152865
168,0.04514891805863658
169,0.044801872700106264
170,0.04419373946134434
171,0.04375523519377376
172,0.04331598461194094
173,0.04291866316871588
174,0.042160823118201525
175,0.0420460112739441
176,0.04128445771544478
177,0.041132711004032645
178,0.04047343173865662
179,0.04035990291036839
180,0.039527831165943036
181,0.03942232534592582
182,0.03876560623216074
183,0.03867774088542129
184,0.03796296285162138
185,0.03782935834728008
186,0.03711090267224367
187,0.03705156412582065
188,0.0363907964770184
189,0.03627577220457931
190,0.03561225563807543
191,0.035469410811052766
192,0.03527659214599881
193,0.034800038391421005
194,0.03419612963185754
195,0.03406167207935522
196,0.03350325617506061
197,0.033305023428659104
198,0.032822660668644796
199,0.03260632188514222
200,0.03214016073751588
201,0.03192723785028901
202,0.03168482779590196
203,0.0313071402786083
204,0.03106816704276689
205,0.030666444688862145
206,0.030095820596744847
207,0.02993321232497692
208,0.02979092347587264
209,0.029292311389432397
210,0.028908064415635065
211,0.028709917654131733
212,0.02823818628784529
213,0.028096782714994842
214,0.02761597509041082
215,0.027515429656865986
216,0.027059979498559653
217,0.026901235240836475
218,0.026631719714333844
219,0.02633850107532601
220,0.025852728721707366
221,0.025783357838558597
222,0.02579752819309401
223,0.025274141496697138
224,0.02487155316440865
225,0.02468602697170058
226,0.024328679366167203
227,0.024220384808993616
228,0.023813876929844536
229,0.02371366575446933
230,0.023308086902076423
231,0.023176238222350907
232,0.022783223452956178
233,0.02270300320327975
234,0.02231044339579205
235,0.02221842458861512
236,0.02198252032056104
237,0.021737577415309673
238,0.02187593227122412
239,0.021273175189488156
240,0.020870815854259702
241,0.020846648120083088
242,0.020577266379151235
243,0.020370187411128088
244,0.020044219246957193
245,0.0199075780462387
246,0.019616710975073105
247,0.019536968645488106
248,0.01923043959839053
249,0.019110951919195263
250,0.018832699374057526
251,0.01870812634872489
252,0.01840587867813748
253,0.018342284918871035
254,0.017994361149883547
255,0.017899481947858665
256,0.017641515579334525
257,0.01754787746210431
258,0.017323832179224768
259,0.01712795345892393
260,0.017002890557917053
261,0.016785171337772246
262,0.016821098719658548
263,0.016423937301476333
264,0.016136543825268745
265,0.016061309356848862
266,0.01587071360716986
267,0.015764088359076615
268,0.015530282274148492
269,0.015378342161691465
270,0.015225621535940918
271,0.015051221323394499
272,0.015030221558760765
273,0.014754738138858662
274,0.01446749425633962
275,0.014458242067417432
276,0.014170031539749267
277,0.014156785338770511
278,0.014025404724444067
279,0.013832631997417572
280,0.013593784230219763
281,0.013521938238206297
282,0.013333109987163267
283,0.013241764688647763
284,0.013003634278077719
285,0.012990188026844068
286,0.012828138711060895
287,0.012677604300078265
288,0.012471918157453453
289,0.012411611533702113
290,0.01220096655319943
291,0.012166970160378272
292,0.011935972890188528
293,0.011888223851836004
294,0.011682080613925706
295,0.011618488446571106
296,0.011432761651312197
297,0.01139992358552855
298,0.011211376745513705
299,0.011146114998345459
300,0.011030515233531248
301,0.010931083239441695
302,0.01090867190383548
303,0.010696710065700287
304,0.010504106649869057
305,0.010457873084517412
306,0.01031024094541059
307,0.010244660404359186
308,0.010422207425933245
309,0.01006212280413439
310,0.009915074084473903
311,0.009823275730013847
312,0.009685227273811782
313,0.00963921457269164
314,0.009478564168391533
315,0.009413636094608973
316,0.009301650077970914
317,0.009237768648322238
318,0.00905602794617068
319,0.009029212001667813
320,0.008864551858413358
321,0.0088480960924265
322,0.008673349319589
323,0.008646256052130876
324,0.008499274268573108
325,0.008447323232715907
326,0.008502168126057747
327,0.008298626418636983
328,0.008129824581014555
329,0.008097169660898141
330,0.008182486865756124
331,0.007943296989122795
332,0.007809650808096279
333,0.007760015624943514
334,0.007701805619479612
335,0.007596883446324703
336,0.0075249568840792015
337,0.007471096030501432
338,0.007347781525188407
339,0.007312508581509424
340,0.007344596521105877
341,0.0071674752872177335
342,0.007624090113135618
343,0.007039740427158946
344,0.006935267454706306
345,0.006898162724060374
346,0.006859334050352836
347,0.006770482319298872
348,0.0066370345722494084
349,0.006622352908083866
350,0.006507959119369125
351,0.006489203950433537
352,0.0064142399012695915
353,0.0063563071212969545
354,0.006294047308349332
355,0.006233542139620282
356,0.006110607002060427
357,0.006084118444515869
358,0.005985943519315401
359,0.0059810627121911495
360,0.005892042747460479
361,0.00585396928431163
362,0.005805645495393249
363,0.005747463023506625
364,0.005664979670803214
365,0.005631228378259166
366,0.005532724457944549
367,0.005507585749593239
368,0.005741793214246024
369,0.005391223751398367
370,0.005292897724524834
371,0.005279836006635843
372,0.00519558644940167
373,0.0051806378719765084
374,0.005148006294485788
375,0.005092283943668008
376,0.004997677803256138
377,0.004982059122994542
378,0.0048919894819169545
379,0.00486858302543243
380,0.004798408467755761
381,0.004783387918588381
382,0.00477084469017681
383,0.004687014653152505
384,0.004599269934345123
385,0.004587216819853111
386,0.004509353284659081
387,0.004489985289225398
388,0.004420146045578254
389,0.004406237389978974
390,0.004326088624724815
391,0.004312485050366715
392,0.004236984537741126
393,0.004226175743306792
394,0.004162844173003768
395,0.004141010019148505
396,0.004076322860106132
397,0.004060535973241163
398,0.0040673070078239195
399,0.003983562952990449
400,0.00426890037217459
401,0.003959382361689106
402,0.0040321800354218415
403,0.003905152650225128
404,0.00385891682966504
405,0.0037918529624855796
406,0.003995874636741572
407,0.0037479543365364853
408,0.003689454800752533
409,0.0036752032722498097
410,0.0036364825994729304
411,0.003614218339735512
412,0.0035613714446595243
413,0.003542712396877103
414,0.003552581026587029
415,0.00349427895284756
416,0.00348710147176631
417,0.003432695147429788
418,0.0033741588623068014
419,0.003370801847817939
420,0.003453779662417811
421,0.003334894175316359
422,0.0033041728094631677
423,0.003255863492593689
424,0.003198695046892173
425,0.00318743342122193
426,0.003143577563013275
427,0.003139027881674295
428,0.003255082535297545
429,0.0031105900145417384
430,0.003048070806598421
431,0.0030408637966354225
432,0.002991620933117215
433,0.0029843623728253122
434,0.002932065655206612
435,0.0029268422201925584
436,0.0028902524513690626
437,0.0028778490161003416
438,0.0028425941709429026
439,0.0028414069620762454
440,0.0027968146307610496
441,0.002783865638098918
442,0.0028784803499272743
443,0.0027539663769434704
444,0.0026980620906363393
445,0.002690536281375518
446,0.00267417007938114
447,0.0026529812616794264
448,0.0026209358028461073
449,0.00260365626309067
450,0.002560703774242727
451,0.0025472119992035764
452,0.002519222360840717
453,0.0025059632133952407
454,0.002597564844912741
455,0.002468359751388604
456,0.0024879993180484446
457,0.002447072939059242
458,0.0024056194490904726
459,0.002402522969384526
460,0.0023880010811871914
461,0.002377604593273772
462,0.0023502789405282845
463,0.0023397762777803595
464,0.0023180068941613618
465,0.002309978966666169
466,0.002280706913362062
467,0.0022747283855583085
468,0.002306538447196227
469,0.0022567625070900417
470,0.002223229517640416
471,0.002211174350989939
472,0.0021841136432729316
473,0.002175259214371096
474,0.002154323530957363
475,0.002144632333088233
476,0.002115678838129307
477,0.0021105491783643183
478,0.002073753208225203
479,0.002068509894618115
480,0.00205177643477137
481,0.002039966421867829
482,0.0020159045694569167
483,0.002011299704548058
484,0.0020606730209100383
485,0.0019958547619712908
486,0.0019603485707193613
487,0.001954317060407511
488,0.0019336091787662618
489,0.0019261619579696724
490,0.0019069529628532743
491,0.0019064862078034081
492,0.0018826854878191857
493,0.0018815026228684326
494,0.0018649987529876621
495,0.001857356054621727
496,0.0019758608460231403
497,0.0018504406623325723
498,0.0018203150816694942
499,0.0018145222308893884
500,0.001810411267459046
501,0.0017974806494664313
502,0.0017780986381694674
503,0.0017750678979250234
504,0.0006559018903888415
505,0.00028869659598608136
506,0.00042769485857164445
507,0.00037230547012620453
508,0.00041042812145585845
509,0.00034576082002469016
510,0.0004165878767813664
511,0.00037107447522345845
512,0.0005812061162730462
513,0.0005467149244924618
514,0.0005354878890631331
515,0.000493550740810501
516,0.0004912549849778284
517,0.0004621322942237088
518,0.0004112805269636907
519,0.0003860959716189956
520,0.0006626291981584198
521,0.0006812733231209825
522,0.00037329100704546153
523,0.0003401701586310167
524,0.00023157665232564648
525,0.00019347121185070814
526,0.0006398596248567797
527,0.0005980584415780424
528,0.0005070468523203893
529,0.00047116248217292215
530,0.00043469982399052916
531,0.00040189453115047844
532,0.00045158741467762306
533,0.0004257501460351916
534,0.00042261864731445647
535,0.00039132829649958674
536,0.00033534405046402543
537,0.00030973987930676315
538,0.00027641430811896963
539,0.0002537819125072294
540,0.0002173126502934475
541,0.00019861120550600855
542,0.00018439912098476143
543,0.00011648213000816488
544,0.0003999276997028785
545,0.0003753839480977635
546,0.0003146343779219531
547,0.00029190987731644147
548,0.0002841104338416656
549,0.00024427600129816115
550,0.0002522584586268897
551,0.00023169310774984444
552,0.00022472917230198766
553,0.0002032835835179444
554,0.0003458078697507898
555,0.0003199847025910479
556,0.0003660266659206299
557,0.0003419801167098719
558,0.0005190305629755955
559,0.00048672102884454434
560,0.0004145979199715522
561,0.00038544713759112585
562,0.0003268634480814081
563,0.00029672332802451715
564,0.00047319044486272995
565,0.0004173272623014528
566,0.00037475914401976867
567,0.0003439845360929233
568,0.00032561261654928935
569,0.00030198089201761367
570,0.0005186176256460766
571,0.0004895902232017888
572,0.00042105870535272326
573,0.0003785034601013501
574,0.00046705123108844163
575,0.00043781430441561307
576,0.0005784601529486218
577,0.0005448539866551454
578,0.0005073025403002841
579,0.0004711448523584147
580,0.0004254825874150536
581,0.00039690992419965304
582,0.0004845877583436451
583,0.00045013254058958834
584,0.000399777349314739
585,0.0003683480385387706
586,0.00026806574795384307
587,0.00023136500943977343
588,0.0004078084589415338
589,0.0003793414372160251
590,0.0005624634166367266
591,0.0005303567815517876
592,0.0005153956427780348
593,0.000483420776977572
594,0.0005169468309167166
595,0.00048457929251314853
596,0.0006094634516684469
597,0.0005765690510215368
598,0.0006034476459188776
599,0.0005027919433751079
600,0.00047891635649436866
601,0.00044589514775082554
602,0.0004907285312033626
603,0.00045988180127731244
604,0.00039932809412739306
605,0.0003686953558678587
606,0.0004028370316264891
607,0.0003573338248696568
608,0.0006412869017452088
609,0.0005009399722249052
610,0.00045429140960169566
611,0.00042778815022334024
612,0.000614361209405023
613,0.0005257412436591505
614,0.0005125215545778574
615,0.000459695060948603
616,0.0007691320971325907
617,0.0006889332404636323
618,0.00048525686995776066
619,0.0004524786951193629
620,0.00037794141741848527
621,0.00032232032322628034
622,0.0003879662602463044
623,0.00036030467416885376
624,0.0003981669555244924
625,0.0003699833668665527
626,0.0003174045180690713
627,0.00029254539431137745
628,0.0002533842567192001
629,0.00023236399469761784
630,0.0002209220185123254
631,0.0001938946815518944
632,0.00030645624217360694
633,0.0002824204596880347
634,0.00024349955171157152
635,0.0002264040327687791
636,0.00019562963516787127
637,0.0001806609348128658
638,0.0002682282947928396
639,0.0002478265674273094
640,0.0003316099498269343
641,0.00028962950861124797
642,0.0002807734607242394
643,0.0002634108938320085
644,0.0004129193250772132
645,0.00035887065229850797
646,0.00031310356923292367
647,0.0002928966332124113
648,0.0003689181341838395
649,0.00033990590397246876
650,0.00028444558509278957
651,0.00026135132472074134
652,0.00030292189533843896
653,0.0002843794165189963
654,0.00024933562844823827
655,0.00022982947611612767
656,0.00015688148008383333
657,0.00014888050138197708
658,0.00023928547577883744
659,0.00022660140462522937
660,0.00027232018379267134
661,0.00025529430794724543
662,0.00027226301896261313
663,0.00025562149117874024
664,0.0002722095442275235
665,0.0002550469810578994
666,0.00017496301903562663
667,0.00011093638902313487
668,0.0005228886929703443
669,0.00046723360279683285
670,0.0004170139863015001
671,0.0003915682190022063
672,0.00046499085248458784
673,0.00041230932638850495
674,0.0003381118342161265
675,0.0003129986269117961
676,0.00038170295924511415
677,0.00034277921381438973
678,0.0003226294084438556
679,0.0002866118786271748
680,0.00031040240820973765
681,0.00028488128178693397
682,0.0003086398277826997
683,0.00028382481460264604
684,0.00025510964515824735
685,0.00023776545665811662
686,0.00020609835912690087
687,0.00019076846644544953
688,0.00016337048213625716
689,0.00015052062219691052
690,0.00014964338130761632
691,0.00013683299555343055
692,0.00012867968139606854
693,0.000117696414066771
694,0.00013039474110565754
695,0.00011020415932275789
696,0.00016801553283585235
697,0.00015545890600214776
698,0.0003564745681170851
699,0.00033181364279846813
700,0.00034989372842003007
701,0.00033022825968949946
702,0.00038733268847017616
703,0.0003674546612675713
704,0.0003694858527904766
705,0.00034857621053666917
706,0.00029743809847236976
707,0.0002795560177155705
708,0.00036090342862650667
709,0.0003396317861611457
710,0.0002906079611167052
711,0.0002716970115596818
712,0.00023228385916174672
713,0.00021630713359458199
714,0.00019636253493318203
715,0.00017805795522330892
716,0.00020584157416948963
717,0.0001821929078243218
718,0.00020171353745079316
719,0.0001821196682887899
720,0.00026841875102078585
721,0.0002467402400513894
722,0.00019849170399369498
723,0.00018132693333237237
724,0.0003738275574801793
725,0.00034033841565846965
726,0.00022256897432799993
727,0.00020329147370174786
728,0.00021516068193514637
729,0.00019741805844268826
730,0.0004034074274471116
731,0.0003136672754027491
732,0.00025220018345185793
733,0.00023359988801192145
734,0.00024084665956040628
735,0.00021862561579625837
736,0.00036371464510773156
737,0.000325951186992867
738,0.0002658589713297091
739,0.00024725075203351415
740,0.00036684435529656014
741,0.0003343043191667083
742,0.0002739795754043667
743,0.00025344981242047057
744,0.0001879154956969974
745,0.00017285321180595
746,0.0001966993197213945
747,0.00018138380137104325
748,0.00026756981589092307
749,0.0002293203941134866
750,0.0002704838068809274
751,0.00023898206953078423
752,0.00018329455769014393
753,0.00017066893227355077
754,0.00020769259876836913
755,0.00019368525850992692
756,0.00018784874673867814
757,0.00017496775534561683
758,0.0005066235415058124
759,0.0002456141658111064
760,0.000210275158467486
761,0.00019290900089017246
762,0.00017513373736725298
763,0.0001578250351083752
764,0.0001322539972661193
765,0.00012304691132834875
766,0.00012276527652216448
767,0.00011174333417858539
768,0.00016559032384214144
769,0.00013775255235465688
770,0.00011815430293926362
771,8.524302943125043e-05
772,0.0001193898718812243
773,3.3032696571121216e-05
774,0.00016097084153443575
775,0.00014868398115098434
776,0.00014015854127179874
777,0.0001301563141930464
778,0.00015660208398828198
779,0.00014266734306570575
780,0.00013906932703278916
781,9.743190060172035e-05
782,0.00019663859322547998
783,0.00017961401537705082
784,0.00019326645929669572
785,0.00017811519230531833
786,0.0001698250606179584
787,0.00015527459863521874
788,0.000205636651561119
789,0.0001860195094026452
790,0.00027561607177715834
791,0.00025612527137719703
792,0.0002154131889678971
793,0.00020146851720921911
794,0.0001866916249720055
795,0.00017424011457478628
796,0.00015418726438521082
797,0.00014461817129834576
798,0.00015799964535818977
799,0.00010652667578840412
800,0.00011360037417542244
801,0.00010639095557433943
802,0.00013513439998225592
803,0.00013055571625320524
804,0.00017174185665871211
805,0.00016184067955987832
806,0.00014320955428005153
807,0.0001350237687083156
808,0.00013344542517294285
809,0.0001250980854227998
810,0.00012358454122752234
811,0.00011428095062593605
812,0.0001607338656254416
813,0.00015071260586833082
814,0.00013359954137677263
815,0.00012622404388229223
816,0.00011060160774599522
817,0.0001046491873472236
818,9.466824104852411e-05
819,8.935636194723355e-05
820,0.00010065385072795285
821,9.244651694241966e-05
822,0.00015635093849025082
823,0.00013994033606438681
824,0.0001489886181357284
825,0.00013818178448736732
826,0.0005438769857878363
827,0.0002809107494147949
828,0.00033625988337092187
829,0.00015485891835428342
830,0.00022152275169203274
831,0.0002112397130478585
832,0.00032968552909022587
833,0.00024761331858530336
834,0.00030452739359366945
835,0.00026460854420546704
836,0.00022106628839960754
837,0.0002118737926181449
838,0.0001874173662102738
839,0.0001792277356333554
840,0.00017844600843937072
841,0.00016816309644762144
842,0.00014589059922633
843,0.0001379963361487594
844,0.00014621611338698978
845,0.00013923376139055743
846,0.00017651761790634632
847,0.000166938602274587
848,0.00027418861400503884
849,0.0001796916343622332
850,0.00026714283401731316
851,0.0002540603123042126
852,0.0002227349311375969
853,0.00021181415176278976
854,0.00019165758973496512
855,0.0001755043687258284
856,0.00025934805612345117
857,0.00024011933097891987
858,0.0001938511763170069
859,0.00018168451416111268
860,0.00020525020345514856
861,0.0001935517123689182
862,0.00019563408932299353
863,0.00018456638306731273
864,0.00016004520038286288
865,0.00015008449224487142
866,0.0001319340571605375
867,0.0001244254796569463
868,0.00013225170144767954
869,0.0001249849044333407
870,0.0001435448537576608
871,0.0001347401397821201
872,0.00015327542496379465
873,0.00013368129784371272
874,0.00011244638373555486
875,0.00010740038927652613
876,0.00013596027777164764
877,0.0001284486705878598
878,0.0001629654325793232
879,0.00015184999007710018
880,0.0002347420130147014
881,0.00022016811897967358
882,0.0001546266235087641
883,0.00014673265375381031
884,0.0001681232861301396
885,0.00015795710258020715
886,0.00013605083027911415
887,0.00012767674385496893
888,0.00024640698215672423
889,0.00019119875194223293
890,0.00017694000315143142
891,0.0001652595566938967
892,0.000165200570759331
893,0.00014540889072990002
894,0.00012689097748925845
895,0.0001190494711112859
896,0.0001530403699922148
897,0.000143865191582103
898,0.00020286530039007885
899,0.0001959179879672457
900,7.173012492658441e-05
901,4.4319076847006176e-05
902,0.00022088857854954725
903,0.00018115281475962377
904,0.00014896023487888797
905,0.00013923518142905248
906,0.00023633484738110023
907,0.0001845086425905614
908,0.00017053800361599167
909,0.00016005434778445878
910,0.00022740880799680126
911,0.00021308115842551815
912,0.00021086987070766342
913,0.00017615521819395728
914,0.00014643035971202215
915,0.00013992120279168418
916,0.00020163499873380588
917,0.000187923061000833
918,0.0001593907249497174
919,0.00014948660387998706
920,0.0003048321144211344
921,0.0002704877303141646
922,0.0002178982982979167
923,0.00019532706853148506
924,0.0001271194064323682
925,2.2627255063081637e-05
926,0.00015736148042230715
927,0.00010248596930089894
928,0.00014454462651101072
929,0.00013764185077466104
930,0.00012366520883894504
931,0.00011846113083329117
932,0.0001840958399508625
933,0.0001745169447954246
934,0.0002572894626673376
935,0.00023184250541055727
936,0.0001812780037018752
937,0.000172311871083789
938,0.0001652907555771255
939,0.00015722412032584206
940,0.00013786465248369158
941,0.00013045685976299695
942,0.00012319540812398392
943,0.00011389283048798504
944,0.00010565315232122165
945,8.873607801560442e-05
946,0.0002253609294881286
947,0.00021146193805264394
948,0.0004119303880860423
949,0.00025018732801897366
950,0.0001811602726161783
951,0.0001693327337074321
952,0.00022855069356981318
953,0.000182725241756998
954,0.00014892446170263209
955,0.00013869461496184623
956,0.00016697173377060395
957,0.00015915635459498654
958,0.0001420405003659124
959,0.00013480217129717645
960,0.0002005171018238396
961,0.0001912805890369359
962,0.0004999718522560935
963,0.00022197506785782617
964,0.00022214820976017128
965,0.00021396884868980038
966,0.00020310447456891822
967,0.00019409524493100837
968,0.0002487292540324635
969,0.0002310785152245486
970,0.00019803688726739873
971,0.00018867280663852038
972,0.00016700845603630769
973,0.00015886231098150792
974,0.00021421927539090258
975,0.00020289479323045545
976,0.00019036011609958138
977,0.00017724268924888917
978,0.0001688355166765558
979,0.00016128658526847787
980,0.0002417043206785524
981,0.0002276367370139396
982,0.00019462348867565135
983,0.00018426946798870124
984,0.00016174339746845192
985,0.0001524044414826528
986,0.0001196028493976946
987,0.0001105896623156759
988,0.00015755300494696035
989,0.00013540162179323975
990,0.00017003252744257754
991,0.00016104285101011006
992,0.00021435908088595932
993,0.000202175258891657
994,0.00017337589764962146
995,0.0001642688600208372
996,0.00016423995264123605
997,0.00015239256547004535
998,0.0001495133324486994
999,0.0001403816936227634
